order_id,product_id,category,region,supplier,channel,customer_segment,price,shipping_days,customer_rating,return_flag
O00329,P0358,Clothing,North,Supplier_3,Website,Returning,131.39,5,3.5,0
O00330,P0174,Electronics,West,Supplier_5,Mobile App,Returning,184.43,1,4.0,1
O00331,P0355,Clothing,Central,Supplier_7,Third-party,Returning,381.34,9,3.7,0
O00332,P0084,Home Decor,East,Supplier_3,Third-party,New,17.05,1,1.8,0
O00333,P0398,Beauty,West,Supplier_3,Website,Loyal,66.88,5,3.0,0
O00334,P0130,Books,West,Supplier_10,Third-party,Loyal,32.54,9,4.2,0
O00335,P0436,Home Decor,Central,Supplier_8,Website,Returning,29.96,4,2.9,0
O00336,P0280,Clothing,East,Supplier_8,Mobile App,Returning,429.18,8,3.1,0
O00337,P0217,Beauty,Central,Supplier_8,Website,New,354.79,6,4.1,0
O00338,P0001,Beauty,West,Supplier_8,Third-party,New,242.35,3,3.6,0
O00339,P0325,Toys,East,Supplier_7,Mobile App,New,57.94,4,2.6,0
O00340,P0451,Books,North,Supplier_1,Mobile App,Loyal,250.89,2,4.6,0
O00341,P0182,Electronics,North,Supplier_8,Mobile App,Returning,242.0,1,1.7,0
O00342,P0470,Clothing,West,Supplier_5,Third-party,New,94.87,8,5.0,0
O00343,P0383,Clothing,East,Supplier_4,Mobile App,New,222.59,1,1.5,0
O00344,P0218,Toys,North,Supplier_1,Mobile App,Loyal,205.27,1,1.1,0
O00345,P0192,Clothing,North,Supplier_5,Website,Returning,311.77,4,4.6,0
O00346,P0112,Clothing,West,Supplier_6,Website,New,321.2,6,2.0,0
O00347,P0156,Beauty,Central,Supplier_7,Website,Loyal,32.2,9,3.9,0
O00348,P0320,Clothing,Central,Supplier_6,Website,Loyal,193.56,1,4.2,0
O00349,P0266,Clothing,West,Supplier_7,Website,New,316.67,7,4.4,1
O00350,P0024,Toys,Central,Supplier_6,Mobile App,Returning,256.54,5,5.0,0
O00351,P0247,Electronics,South,Supplier_4,Website,Returning,429.68,8,2.2,1
O00352,P0404,Beauty,Central,Supplier_10,Third-party,New,332.76,7,3.8,0
O00353,P0045,Beauty,West,Supplier_8,Website,Loyal,89.84,4,1.5,0
O00354,P0319,Electronics,Central,Supplier_5,Third-party,Returning,44.58,4,2.6,0
O00355,P0375,Home Decor,South,Supplier_4,Mobile App,Returning,324.79,6,4.4,0
O00356,P0255,Home Decor,North,Supplier_8,Third-party,Loyal,22.99,6,2.5,0
O00357,P0066,Beauty,North,Supplier_7,Website,Loyal,297.03,9,3.4,0
O00358,P0427,Beauty,North,Supplier_6,Third-party,Returning,470.71,5,3.0,0
O00359,P0166,Home Decor,Central,Supplier_3,Website,Returning,291.98,8,3.6,0
O00360,P0276,Clothing,North,Supplier_6,Mobile App,New,200.2,5,4.9,0
O00361,P0170,Beauty,East,Supplier_10,Website,New,325.21,2,1.2,0
O00362,P0005,Books,East,Supplier_3,Website,New,234.54,6,3.3,0
O00363,P0415,Clothing,East,Supplier_1,Third-party,New,277.35,9,4.5,0
O00364,P0077,Toys,Central,Supplier_10,Mobile App,Returning,471.32,3,2.9,0
O00365,P0037,Electronics,East,Supplier_10,Third-party,Returning,199.19,1,1.3,0
O00366,P0412,Books,West,Supplier_7,Third-party,Returning,480.98,1,3.2,0
O00367,P0141,Electronics,West,Supplier_10,Third-party,New,453.62,3,2.3,0
O00368,P0038,Books,East,Supplier_1,Website,Returning,105.94,5,1.6,0
O00369,P0025,Toys,East,Supplier_8,Mobile App,Loyal,43.99,3,4.4,0
O00370,P0022,Beauty,North,Supplier_5,Website,Loyal,59.38,9,3.1,0
O00371,P0462,Clothing,North,Supplier_9,Mobile App,Returning,18.93,8,4.7,1
O00372,P0360,Beauty,North,Supplier_4,Website,Loyal,56.28,3,4.2,0
O00373,P0304,Clothing,South,Supplier_8,Third-party,New,344.67,9,3.8,0
O00374,P0334,Books,Central,Supplier_2,Third-party,Loyal,44.88,6,1.0,1
O00375,P0474,Home Decor,North,Supplier_7,Website,Returning,166.3,7,2.7,0
O00376,P0278,Clothing,North,Supplier_4,Mobile App,Returning,423.99,4,1.8,0
O00377,P0084,Toys,East,Supplier_5,Third-party,New,21.4,4,4.6,0
O00378,P0224,Electronics,South,Supplier_5,Mobile App,Returning,409.09,2,1.7,0
O00379,P0190,Clothing,West,Supplier_9,Website,Loyal,148.11,5,2.1,1
O00380,P0266,Toys,East,Supplier_9,Website,Returning,67.9,8,3.1,0
O00381,P0447,Home Decor,West,Supplier_5,Mobile App,New,351.4,7,2.1,0
O00382,P0013,Toys,West,Supplier_7,Website,Returning,318.18,7,1.8,0
O00383,P0072,Clothing,West,Supplier_3,Website,Returning,439.96,6,3.4,0
O00384,P0357,Beauty,Central,Supplier_10,Website,Loyal,370.18,3,1.4,0
O00385,P0413,Beauty,Central,Supplier_9,Website,New,403.71,5,1.2,1
O00386,P0282,Clothing,North,Supplier_3,Third-party,Loyal,148.2,1,2.5,0
O00387,P0360,Electronics,Central,Supplier_3,Third-party,Loyal,96.95,7,3.9,0
O00388,P0276,Home Decor,East,Supplier_8,Website,Loyal,377.8,9,3.2,1
O00389,P0254,Toys,West,Supplier_1,Third-party,Loyal,405.35,1,2.7,0
O00390,P0470,Clothing,Central,Supplier_1,Third-party,Loyal,495.35,2,3.3,0
O00391,P0383,Clothing,South,Supplier_4,Website,Returning,212.18,3,2.5,0
O00392,P0079,Clothing,Central,Supplier_9,Website,Loyal,192.29,3,4.7,0
O00393,P0158,Books,West,Supplier_7,Website,Returning,390.44,8,1.2,0
O00394,P0422,Clothing,South,Supplier_8,Website,Returning,176.99,7,3.7,0
O00395,P0144,Books,South,Supplier_9,Mobile App,New,466.07,6,4.6,0
O00396,P0005,Toys,West,Supplier_3,Mobile App,New,430.62,4,4.2,1
O00397,P0013,Clothing,West,Supplier_5,Mobile App,Loyal,220.21,9,1.7,0
O00398,P0357,Home Decor,South,Supplier_9,Mobile App,Loyal,377.93,1,2.2,0
O00399,P0257,Beauty,East,Supplier_4,Third-party,Returning,379.73,2,3.9,0
O00400,P0310,Beauty,South,Supplier_10,Website,Loyal,60.53,4,1.3,0
O00401,P0298,Clothing,North,Supplier_7,Mobile App,Returning,452.25,3,4.2,1
O00402,P0410,Home Decor,North,Supplier_1,Website,Loyal,257.57,1,3.9,0
O00403,P0488,Beauty,East,Supplier_7,Mobile App,Loyal,414.96,5,3.9,0
O00404,P0421,Books,West,Supplier_8,Website,Returning,166.82,7,1.4,1
O00405,P0313,Electronics,Central,Supplier_3,Mobile App,Returning,448.81,2,3.9,0
O00406,P0309,Toys,East,Supplier_4,Mobile App,Returning,200.71,5,3.7,0
O00407,P0454,Beauty,South,Supplier_4,Third-party,Loyal,15.31,6,4.3,1
O00408,P0150,Clothing,Central,Supplier_2,Website,New,453.64,7,1.2,0
O00409,P0261,Beauty,Central,Supplier_7,Third-party,Returning,54.73,1,1.1,0
O00410,P0049,Books,East,Supplier_9,Third-party,New,166.46,7,2.5,1
O00411,P0013,Clothing,West,Supplier_9,Third-party,Returning,475.53,4,1.6,1
O00412,P0258,Beauty,West,Supplier_2,Website,Loyal,475.8,8,3.2,0
O00413,P0325,Clothing,Central,Supplier_5,Website,Loyal,290.98,4,4.7,0
O00414,P0170,Electronics,Central,Supplier_6,Third-party,Returning,319.6,6,2.6,0
O00415,P0443,Electronics,West,Supplier_5,Third-party,New,229.74,9,4.4,0
O00416,P0218,Books,Central,Supplier_1,Mobile App,Loyal,153.67,5,1.0,0
O00417,P0147,Books,North,Supplier_3,Website,Returning,171.05,4,1.7,1
O00418,P0179,Beauty,South,Supplier_2,Third-party,Loyal,339.53,8,1.1,1
O00419,P0384,Clothing,North,Supplier_9,Website,Returning,378.66,9,2.3,1
O00420,P0097,Books,South,Supplier_7,Mobile App,New,397.87,4,4.6,0
O00421,P0010,Electronics,North,Supplier_9,Website,New,396.91,3,1.4,0
O00422,P0103,Clothing,Central,Supplier_6,Mobile App,Returning,54.69,8,3.4,0
O00423,P0343,Electronics,North,Supplier_1,Third-party,Loyal,252.27,5,2.8,0
O00424,P0151,Clothing,Central,Supplier_8,Mobile App,Returning,38.2,2,4.8,1
O00425,P0228,Home Decor,Central,Supplier_3,Website,New,279.27,9,1.5,0
O00426,P0072,Books,South,Supplier_9,Mobile App,Loyal,226.35,3,1.8,0
O00427,P0268,Toys,Central,Supplier_3,Mobile App,Loyal,444.98,2,1.1,0
O00428,P0246,Beauty,North,Supplier_10,Mobile App,Loyal,181.95,1,2.7,0
O00429,P0438,Books,East,Supplier_8,Third-party,Returning,67.36,8,2.1,0
O00430,P0329,Toys,South,Supplier_3,Website,Loyal,80.07,3,4.5,0
O00431,P0366,Books,South,Supplier_6,Mobile App,Loyal,383.14,7,3.4,0
O00432,P0428,Home Decor,East,Supplier_8,Mobile App,Returning,312.93,1,3.5,0
O00433,P0026,Clothing,South,Supplier_5,Website,Returning,59.55,1,3.1,0
O00434,P0342,Clothing,South,Supplier_2,Mobile App,Returning,51.21,9,1.4,1
O00435,P0500,Electronics,Central,Supplier_7,Mobile App,New,353.47,8,2.8,0
O00436,P0271,Home Decor,East,Supplier_8,Mobile App,New,45.65,3,5.0,0
O00437,P0136,Electronics,Central,Supplier_7,Third-party,New,412.71,6,4.3,1
O00438,P0481,Books,East,Supplier_4,Third-party,Returning,356.06,3,4.6,0
O00439,P0495,Electronics,South,Supplier_2,Mobile App,Loyal,49.86,4,4.3,1
O00440,P0167,Books,East,Supplier_5,Mobile App,Returning,51.57,1,1.4,0
O00441,P0131,Books,Central,Supplier_7,Mobile App,Loyal,493.45,5,1.9,0
O00442,P0090,Toys,West,Supplier_7,Mobile App,Returning,193.39,1,1.0,0
O00443,P0240,Electronics,East,Supplier_1,Third-party,New,191.61,1,2.2,1
O00444,P0454,Beauty,West,Supplier_4,Mobile App,New,408.27,7,1.4,0
O00445,P0385,Books,Central,Supplier_5,Mobile App,New,474.15,6,2.9,0
O00446,P0211,Toys,West,Supplier_1,Third-party,Loyal,493.14,2,3.7,0
O00447,P0191,Home Decor,East,Supplier_5,Mobile App,Loyal,379.16,2,4.5,0
O00448,P0431,Electronics,East,Supplier_5,Website,Returning,194.37,7,4.0,0
O00449,P0440,Beauty,East,Supplier_2,Mobile App,New,50.92,1,4.8,0
O00450,P0493,Home Decor,North,Supplier_3,Website,New,390.8,2,1.2,0
O00451,P0221,Electronics,North,Supplier_8,Website,Loyal,283.62,8,1.0,1
O00452,P0226,Clothing,East,Supplier_10,Mobile App,Loyal,217.87,6,3.6,0
O00453,P0196,Clothing,North,Supplier_5,Website,New,454.11,2,2.2,1
O00454,P0457,Electronics,North,Supplier_4,Website,Loyal,64.49,7,2.0,0
O00455,P0443,Beauty,Central,Supplier_3,Third-party,New,251.39,4,2.3,1
O00456,P0461,Clothing,West,Supplier_6,Third-party,Returning,15.56,2,2.1,0
O00457,P0362,Electronics,East,Supplier_1,Website,New,239.64,6,3.0,0
O00458,P0410,Beauty,Central,Supplier_6,Third-party,Loyal,37.59,9,2.8,0
O00459,P0216,Beauty,Central,Supplier_9,Third-party,New,68.22,9,3.0,0
O00460,P0386,Clothing,North,Supplier_7,Third-party,Returning,67.59,8,3.7,1
O00461,P0230,Home Decor,South,Supplier_1,Third-party,New,328.11,3,2.5,0
O00462,P0145,Books,West,Supplier_5,Third-party,Returning,375.56,3,2.0,0
O00463,P0259,Beauty,North,Supplier_7,Third-party,Loyal,295.85,2,1.7,0
O00464,P0448,Electronics,West,Supplier_4,Mobile App,Loyal,481.46,5,2.4,0
O00465,P0257,Home Decor,South,Supplier_10,Website,Returning,193.69,4,4.0,0
O00466,P0082,Clothing,Central,Supplier_7,Third-party,Returning,150.0,7,4.0,0
O00467,P0157,Toys,North,Supplier_8,Mobile App,New,435.61,4,3.7,0
O00468,P0437,Clothing,West,Supplier_9,Website,Returning,119.56,9,1.9,0
O00469,P0174,Beauty,East,Supplier_9,Third-party,New,481.98,2,3.4,0
O00470,P0263,Books,North,Supplier_3,Mobile App,New,15.96,6,3.3,0
O00471,P0475,Clothing,West,Supplier_6,Website,New,485.24,7,2.9,0
O00472,P0384,Electronics,North,Supplier_8,Website,Loyal,31.15,4,3.2,1
O00473,P0314,Books,Central,Supplier_2,Website,Loyal,446.66,6,3.0,0
O00474,P0371,Home Decor,North,Supplier_7,Third-party,Loyal,268.57,7,3.3,0
O00475,P0350,Toys,Central,Supplier_5,Website,Loyal,496.55,4,3.9,0
O00476,P0035,Books,Central,Supplier_9,Third-party,Returning,46.16,8,1.4,0
O00477,P0091,Electronics,Central,Supplier_4,Mobile App,New,281.39,9,4.0,0
O00478,P0158,Beauty,South,Supplier_6,Website,Returning,484.96,1,1.5,0
O00479,P0450,Beauty,North,Supplier_8,Mobile App,Loyal,266.32,7,1.3,0
O00480,P0028,Books,Central,Supplier_2,Mobile App,Returning,318.41,9,4.9,0
O00481,P0194,Electronics,North,Supplier_5,Mobile App,Returning,350.92,5,4.8,0
O00482,P0423,Books,East,Supplier_10,Mobile App,Returning,232.73,2,1.2,0
O00483,P0060,Electronics,Central,Supplier_10,Website,Loyal,317.5,6,2.8,1
O00484,P0390,Beauty,South,Supplier_2,Third-party,Returning,296.31,7,1.7,0
O00485,P0354,Home Decor,South,Supplier_6,Website,Loyal,451.57,2,2.9,0
O00486,P0495,Toys,South,Supplier_8,Website,New,32.27,2,4.3,0
O00487,P0066,Electronics,Central,Supplier_4,Website,Loyal,147.67,1,4.8,0
O00488,P0003,Toys,East,Supplier_7,Third-party,New,475.7,4,3.5,0
O00489,P0152,Home Decor,East,Supplier_7,Third-party,Loyal,446.23,7,2.4,0
O00490,P0315,Books,Central,Supplier_2,Website,Returning,233.27,9,3.4,0
O00491,P0412,Beauty,South,Supplier_3,Third-party,Loyal,313.86,3,2.2,0
O00492,P0122,Clothing,East,Supplier_5,Third-party,Returning,145.92,7,4.6,0
O00493,P0456,Toys,South,Supplier_9,Mobile App,Loyal,102.18,7,4.5,0
O00494,P0336,Clothing,East,Supplier_6,Website,Loyal,237.21,7,3.2,0
O00495,P0013,Home Decor,West,Supplier_2,Third-party,Loyal,183.14,2,2.3,0
O00496,P0008,Toys,West,Supplier_8,Mobile App,Loyal,295.99,6,2.2,0
O00497,P0167,Beauty,Central,Supplier_4,Third-party,Returning,48.09,2,1.1,0
O00498,P0218,Home Decor,East,Supplier_10,Third-party,Returning,487.45,6,4.3,0
O00499,P0189,Clothing,West,Supplier_9,Third-party,Loyal,493.24,3,2.8,0
O00500,P0444,Home Decor,North,Supplier_2,Third-party,Returning,352.1,2,2.3,0
O00501,P0053,Books,East,Supplier_9,Mobile App,Returning,272.69,6,2.9,0
O00502,P0046,Beauty,Central,Supplier_6,Third-party,Returning,161.67,2,4.3,0
O00503,P0350,Electronics,West,Supplier_4,Third-party,Loyal,408.76,5,1.5,0
O00504,P0013,Toys,West,Supplier_6,Website,New,345.52,2,4.4,0
O00505,P0344,Books,South,Supplier_5,Third-party,Loyal,89.68,3,4.6,0
O00506,P0057,Electronics,Central,Supplier_2,Website,New,456.35,3,4.8,1
O00507,P0398,Books,West,Supplier_4,Website,New,413.04,6,2.6,0
O00508,P0217,Toys,East,Supplier_1,Mobile App,Loyal,475.4,6,1.9,0
O00509,P0309,Books,South,Supplier_5,Third-party,Loyal,365.6,3,2.5,0
O00510,P0125,Electronics,West,Supplier_9,Mobile App,Returning,310.57,3,2.3,0
O00511,P0084,Toys,Central,Supplier_1,Mobile App,Returning,214.94,1,1.7,0
O00512,P0295,Electronics,North,Supplier_8,Third-party,New,467.04,7,3.4,1
O00513,P0256,Toys,West,Supplier_7,Mobile App,New,434.37,8,2.9,1
O00514,P0368,Toys,North,Supplier_8,Website,Loyal,32.16,2,4.5,0
O00515,P0040,Beauty,Central,Supplier_2,Mobile App,New,22.92,4,1.1,0
O00516,P0173,Home Decor,North,Supplier_4,Third-party,Returning,194.47,7,3.6,0
O00517,P0162,Clothing,West,Supplier_3,Website,Returning,407.17,8,4.1,0
O00518,P0191,Electronics,North,Supplier_2,Website,Loyal,493.77,1,4.0,0
O00519,P0080,Clothing,West,Supplier_3,Mobile App,Returning,83.7,4,4.5,1
O00520,P0302,Electronics,East,Supplier_2,Website,New,301.12,6,3.9,1
O00521,P0373,Beauty,Central,Supplier_5,Third-party,New,196.64,3,4.7,0
O00522,P0267,Home Decor,North,Supplier_9,Website,Loyal,485.26,5,2.3,0
O00523,P0500,Electronics,West,Supplier_2,Website,New,422.64,9,3.0,0
O00524,P0212,Toys,Central,Supplier_2,Website,Loyal,420.78,3,1.1,0
O00525,P0217,Electronics,South,Supplier_4,Mobile App,Returning,239.66,5,1.0,0
O00526,P0134,Toys,Central,Supplier_3,Third-party,Loyal,213.26,8,2.0,0
O00527,P0463,Books,Central,Supplier_5,Third-party,Returning,143.97,6,1.4,1
O00528,P0063,Home Decor,West,Supplier_7,Website,New,37.62,4,2.0,0
O00529,P0153,Clothing,East,Supplier_2,Mobile App,Loyal,433.71,8,1.7,1
O00530,P0086,Home Decor,East,Supplier_10,Third-party,Loyal,408.32,3,1.1,0
O00531,P0318,Home Decor,North,Supplier_9,Website,New,499.86,3,4.6,1
O00532,P0313,Beauty,Central,Supplier_3,Third-party,New,498.35,4,1.0,0
O00533,P0388,Toys,Central,Supplier_1,Mobile App,New,282.16,9,3.9,1
O00534,P0117,Clothing,West,Supplier_6,Third-party,Loyal,386.8,5,1.6,0
O00535,P0092,Beauty,East,Supplier_7,Website,Loyal,472.94,8,4.6,0
O00536,P0261,Toys,Central,Supplier_4,Third-party,Returning,426.33,6,4.6,0
O00537,P0195,Electronics,West,Supplier_4,Third-party,Loyal,131.2,3,3.6,0
O00538,P0258,Electronics,East,Supplier_1,Mobile App,Returning,230.77,8,3.7,0
O00539,P0485,Beauty,Central,Supplier_5,Mobile App,Loyal,73.29,9,1.0,0
O00540,P0123,Electronics,Central,Supplier_9,Website,Returning,477.49,8,4.9,0
O00541,P0359,Clothing,West,Supplier_5,Website,New,307.03,4,4.5,1
O00542,P0029,Electronics,North,Supplier_4,Website,New,122.03,6,4.6,0
O00543,P0357,Clothing,North,Supplier_8,Website,New,339.13,1,3.6,0
O00544,P0302,Beauty,East,Supplier_3,Website,New,312.88,4,2.4,0
O00545,P0230,Clothing,North,Supplier_10,Mobile App,Loyal,185.5,8,4.6,0
O00546,P0190,Beauty,North,Supplier_2,Website,Returning,65.64,1,2.2,0
O00547,P0170,Books,South,Supplier_10,Website,Loyal,339.07,3,3.3,0
O00548,P0419,Beauty,West,Supplier_4,Website,Loyal,264.95,1,1.4,0
O00549,P0407,Books,North,Supplier_5,Third-party,New,388.44,9,4.7,0
O00550,P0179,Electronics,South,Supplier_1,Mobile App,New,264.88,2,1.6,1
O00551,P0043,Electronics,Central,Supplier_10,Third-party,Loyal,427.57,9,1.9,1
O00552,P0137,Clothing,West,Supplier_9,Website,Loyal,280.43,4,3.2,0
O00553,P0243,Beauty,East,Supplier_8,Website,Loyal,284.86,2,4.1,0
O00554,P0057,Home Decor,East,Supplier_1,Website,Loyal,439.56,4,3.5,0
O00555,P0425,Books,West,Supplier_7,Mobile App,Loyal,207.71,6,1.9,1
O00556,P0304,Home Decor,North,Supplier_9,Third-party,Loyal,75.67,7,1.0,0
O00557,P0089,Books,South,Supplier_1,Third-party,New,24.1,3,4.0,0
O00558,P0464,Toys,East,Supplier_5,Mobile App,Returning,380.02,3,4.9,0
O00559,P0131,Toys,West,Supplier_3,Third-party,Loyal,313.95,8,4.2,0
O00560,P0149,Electronics,South,Supplier_3,Mobile App,New,355.0,5,2.8,0
O00561,P0424,Home Decor,North,Supplier_7,Mobile App,Loyal,114.35,4,4.6,0
O00562,P0342,Beauty,East,Supplier_9,Website,Loyal,76.82,7,2.6,0
O00563,P0299,Books,North,Supplier_7,Third-party,New,17.13,7,3.1,0
O00564,P0388,Books,North,Supplier_1,Mobile App,Loyal,181.79,9,2.9,0
O00565,P0375,Books,North,Supplier_5,Mobile App,Loyal,299.06,9,2.8,1
O00566,P0102,Clothing,South,Supplier_6,Website,New,202.2,5,4.1,0
O00567,P0495,Books,West,Supplier_9,Website,New,224.36,8,3.1,0
O00568,P0033,Clothing,West,Supplier_2,Mobile App,Returning,453.04,1,2.3,0
O00569,P0273,Home Decor,South,Supplier_3,Mobile App,Loyal,180.65,9,2.0,1
O00570,P0053,Toys,West,Supplier_10,Website,New,261.85,8,1.2,1
O00571,P0287,Electronics,North,Supplier_1,Third-party,New,393.99,6,3.3,1
O00572,P0120,Electronics,South,Supplier_1,Third-party,New,204.31,3,1.9,1
O00573,P0480,Electronics,East,Supplier_9,Website,Returning,314.82,3,1.6,1
O00574,P0424,Beauty,North,Supplier_3,Mobile App,Loyal,432.56,8,3.6,0
O00575,P0033,Beauty,West,Supplier_1,Website,New,475.27,5,3.7,1
O00576,P0166,Toys,East,Supplier_8,Third-party,New,82.07,7,4.0,0
O00577,P0306,Beauty,Central,Supplier_2,Third-party,New,464.03,5,3.0,0
O00578,P0039,Beauty,West,Supplier_7,Mobile App,Returning,251.14,8,4.6,0
O00579,P0065,Toys,North,Supplier_9,Third-party,Returning,136.54,4,4.7,0
O00580,P0096,Clothing,Central,Supplier_3,Mobile App,Returning,234.98,2,4.2,0
O00581,P0115,Electronics,North,Supplier_2,Website,Returning,490.22,3,3.5,0
O00582,P0307,Electronics,Central,Supplier_2,Mobile App,New,251.38,8,2.2,1
O00583,P0093,Beauty,Central,Supplier_6,Website,New,171.09,7,4.9,0
O00584,P0252,Books,North,Supplier_6,Website,Loyal,320.37,2,2.1,0
O00585,P0154,Books,North,Supplier_7,Third-party,New,127.67,6,1.8,1
O00586,P0124,Clothing,South,Supplier_10,Website,New,47.17,9,2.8,1
O00587,P0065,Home Decor,West,Supplier_2,Website,Returning,73.15,4,1.2,1
O00588,P0113,Home Decor,North,Supplier_8,Mobile App,Loyal,72.74,9,4.9,0
O00589,P0407,Clothing,South,Supplier_8,Third-party,New,84.43,2,3.4,0
O00590,P0192,Home Decor,North,Supplier_1,Mobile App,Loyal,78.03,2,3.2,0
O00591,P0121,Clothing,North,Supplier_9,Mobile App,Loyal,324.03,9,3.6,0
O00592,P0348,Toys,West,Supplier_8,Third-party,New,99.12,7,3.0,1
O00593,P0021,Beauty,East,Supplier_6,Mobile App,New,179.38,7,1.1,1
O00594,P0256,Beauty,North,Supplier_4,Website,Returning,449.43,1,3.4,0
O00595,P0361,Toys,East,Supplier_6,Third-party,Loyal,242.24,6,3.9,0
O00596,P0438,Beauty,Central,Supplier_6,Third-party,Loyal,337.1,7,2.7,1
O00597,P0249,Clothing,East,Supplier_6,Website,Loyal,94.44,6,4.0,0
O00598,P0403,Beauty,East,Supplier_5,Mobile App,New,104.22,6,1.9,0
O00599,P0389,Beauty,West,Supplier_9,Third-party,New,30.03,2,1.9,0
O00600,P0241,Beauty,Central,Supplier_5,Mobile App,New,92.78,6,1.6,0
O00601,P0024,Clothing,North,Supplier_8,Third-party,Loyal,146.51,4,2.5,0
O00602,P0341,Clothing,East,Supplier_6,Mobile App,New,96.74,9,4.4,0
O00603,P0211,Books,West,Supplier_1,Third-party,Returning,53.46,1,4.3,0
O00604,P0188,Clothing,East,Supplier_8,Mobile App,Loyal,69.11,8,2.5,0
O00605,P0332,Home Decor,East,Supplier_1,Third-party,Returning,235.78,5,3.4,0
O00606,P0058,Electronics,South,Supplier_8,Third-party,New,111.1,1,3.9,0
O00607,P0209,Clothing,Central,Supplier_4,Mobile App,Loyal,188.49,4,2.0,0
O00608,P0350,Electronics,Central,Supplier_6,Third-party,New,256.67,1,1.7,1
O00609,P0462,Toys,North,Supplier_1,Website,New,348.29,6,4.9,0
O00610,P0207,Clothing,North,Supplier_10,Website,New,29.26,2,3.5,1
O00611,P0313,Electronics,South,Supplier_8,Mobile App,Loyal,401.71,5,4.9,0
O00612,P0119,Books,North,Supplier_7,Third-party,Loyal,317.67,7,2.4,0
O00613,P0415,Toys,South,Supplier_8,Third-party,New,50.06,2,3.8,0
O00614,P0228,Clothing,East,Supplier_2,Third-party,Returning,438.05,6,1.9,0
O00615,P0282,Beauty,West,Supplier_7,Third-party,New,461.23,6,2.0,1
O00616,P0138,Beauty,North,Supplier_10,Third-party,New,39.93,5,3.0,0
O00617,P0155,Electronics,Central,Supplier_7,Third-party,Loyal,145.67,5,2.3,0
O00618,P0278,Clothing,Central,Supplier_5,Mobile App,Loyal,405.04,3,1.7,1
O00619,P0117,Electronics,North,Supplier_10,Third-party,Returning,376.65,2,2.1,0
O00620,P0408,Clothing,East,Supplier_8,Third-party,New,100.42,7,1.1,0
O00621,P0050,Home Decor,East,Supplier_9,Third-party,New,112.58,1,3.8,0
O00622,P0364,Books,East,Supplier_9,Mobile App,New,191.53,6,3.0,1
O00623,P0372,Toys,North,Supplier_5,Mobile App,New,247.42,6,1.4,1
O00624,P0340,Clothing,South,Supplier_10,Third-party,New,312.94,3,1.7,0
O00625,P0115,Home Decor,North,Supplier_3,Third-party,New,190.77,2,1.4,0
O00626,P0464,Home Decor,North,Supplier_7,Website,New,236.64,2,3.5,0
O00627,P0083,Toys,West,Supplier_10,Website,Loyal,376.26,9,1.4,1
O00628,P0346,Electronics,West,Supplier_5,Mobile App,Loyal,27.97,5,4.0,0
O00629,P0250,Books,Central,Supplier_10,Mobile App,Loyal,133.69,7,1.1,0
O00630,P0326,Home Decor,North,Supplier_7,Website,Returning,359.54,5,2.0,1
O00631,P0067,Books,West,Supplier_6,Mobile App,Returning,448.65,7,4.6,0
O00632,P0265,Clothing,East,Supplier_10,Mobile App,Loyal,260.72,4,3.9,0
O00633,P0093,Clothing,North,Supplier_4,Third-party,Returning,270.74,8,1.3,1
O00634,P0155,Books,Central,Supplier_3,Website,New,62.51,7,4.3,0
O00635,P0495,Home Decor,West,Supplier_6,Third-party,Returning,229.23,5,3.0,0
O00636,P0400,Home Decor,North,Supplier_10,Third-party,Returning,270.98,6,4.4,0
O00637,P0143,Home Decor,Central,Supplier_1,Mobile App,Loyal,128.81,5,3.4,0
O00638,P0426,Home Decor,East,Supplier_2,Third-party,Loyal,141.93,7,3.7,0
O00639,P0097,Clothing,South,Supplier_1,Mobile App,New,194.87,2,5.0,0
O00640,P0098,Clothing,North,Supplier_8,Website,Returning,19.83,5,1.9,0
